timestamp_utc,index,name,memory_used_mib,utilization_gpu_pct,power_draw_w
2026/08/24 04:01:50.497, 0, NVIDIA GeForce RTX 5090, 31256, 100, 388.10
2026/08/24 04:01:55.555, 0, NVIDIA GeForce RTX 5090, 31256, 100, 383.48
2026/08/24 04:02:00.614, 0, NVIDIA GeForce RTX 5090, 31256, 80, 403.67
2026/08/24 04:02:05.675, 0, NVIDIA GeForce RTX 5090, 31256, 100, 411.63
2026/08/24 04:02:10.731, 0, NVIDIA GeForce RTX 5090, 31256, 100, 421.52
2026/08/24 04:02:15.788, 0, NVIDIA GeForce RTX 5090, 31256, 100, 392.54
2026/08/24 04:02:20.841, 0, NVIDIA GeForce RTX 5090, 31256, 100, 387.92
2026/08/24 04:02:25.905, 0, NVIDIA GeForce RTX 5090, 31256, 100, 487.30
2026/08/24 04:02:30.963, 0, NVIDIA GeForce RTX 5090, 31256, 92, 389.18
2026/08/24 04:02:36.018, 0, NVIDIA GeForce RTX 5090, 31258, 100, 394.37
2026/08/24 04:02:41.077, 0, NVIDIA GeForce RTX 5090, 31258, 100, 418.98
2026/08/24 04:02:46.132, 0, NVIDIA GeForce RTX 5090, 31258, 100, 388.69
2026/08/24 04:02:51.188, 0, NVIDIA GeForce RTX 5090, 31258, 100, 411.18
2026/08/24 04:02:56.240, 0, NVIDIA GeForce RTX 5090, 31258, 100, 439.99
2026/08/24 04:03:01.297, 0, NVIDIA GeForce RTX 5090, 31258, 100, 396.26
2026/08/24 04:03:06.354, 0, NVIDIA GeForce RTX 5090, 31260, 100, 385.54
2026/08/24 04:03:11.410, 0, NVIDIA GeForce RTX 5090, 31260, 97, 491.89
2026/08/24 04:03:16.467, 0, NVIDIA GeForce RTX 5090, 31260, 100, 388.11
2026/08/24 04:03:21.525, 0, NVIDIA GeForce RTX 5090, 31260, 85, 445.29
2026/08/24 04:03:26.577, 0, NVIDIA GeForce RTX 5090, 31260, 100, 386.39
2026/08/24 04:03:31.634, 0, NVIDIA GeForce RTX 5090, 31260, 100, 449.54
2026/08/24 04:03:36.690, 0, NVIDIA GeForce RTX 5090, 31260, 98, 572.97
2026/08/24 04:03:41.744, 0, NVIDIA GeForce RTX 5090, 31260, 100, 396.46
2026/08/24 04:03:46.795, 0, NVIDIA GeForce RTX 5090, 31260, 100, 394.19
2026/08/24 04:03:51.854, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.27
2026/08/24 04:03:56.912, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.07
2026/08/24 04:04:01.966, 0, NVIDIA GeForce RTX 5090, 31260, 100, 382.62
2026/08/24 04:04:07.023, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.53
2026/08/24 04:04:12.079, 0, NVIDIA GeForce RTX 5090, 31260, 94, 394.52
2026/08/24 04:04:17.134, 0, NVIDIA GeForce RTX 5090, 31260, 64, 391.84
2026/08/24 04:04:22.189, 0, NVIDIA GeForce RTX 5090, 31260, 100, 380.85
2026/08/24 04:04:27.246, 0, NVIDIA GeForce RTX 5090, 31260, 100, 461.90
2026/08/24 04:04:32.300, 0, NVIDIA GeForce RTX 5090, 31260, 100, 390.35
2026/08/24 04:04:37.355, 0, NVIDIA GeForce RTX 5090, 31260, 100, 388.75
2026/08/24 04:04:42.409, 0, NVIDIA GeForce RTX 5090, 31260, 100, 394.41
2026/08/24 04:04:47.467, 0, NVIDIA GeForce RTX 5090, 31260, 100, 391.58
2026/08/24 04:04:52.521, 0, NVIDIA GeForce RTX 5090, 31260, 97, 568.39
2026/08/24 04:04:57.577, 0, NVIDIA GeForce RTX 5090, 31260, 100, 380.35
2026/08/24 04:05:02.633, 0, NVIDIA GeForce RTX 5090, 31260, 100, 383.06
2026/08/24 04:05:07.689, 0, NVIDIA GeForce RTX 5090, 31260, 100, 389.71
2026/08/24 04:05:12.744, 0, NVIDIA GeForce RTX 5090, 31260, 100, 378.37
2026/08/24 04:05:17.800, 0, NVIDIA GeForce RTX 5090, 31260, 100, 386.11
2026/08/24 04:05:22.857, 0, NVIDIA GeForce RTX 5090, 31260, 100, 378.95
2026/08/24 04:05:27.915, 0, NVIDIA GeForce RTX 5090, 31260, 100, 440.50
2026/08/24 04:05:32.974, 0, NVIDIA GeForce RTX 5090, 31260, 100, 374.64
2026/08/24 04:05:38.030, 0, NVIDIA GeForce RTX 5090, 31260, 100, 418.96
